SongNumber;SongID;AlbumID;AlbumName;ArtistID;ArtistName;Title;Year
3867;b'SOXNMRG12AB0183958';338510;b'KPS';b'ARYAYLS1241B9C5ED0';b'Kamelo Punto Semos';b'No tendr\xc3\xa1s casa';0
3868;b'SONLFOB12AB017C555';435561;b'Live 12 May 1957';b'ARI0AB01187B9B7D94';b'Les Brown';b'Harlem Nocturne';2007
3869;b'SOOJCHC12A6D4F81E1';47538;b'...Somewhere More Familiar';b'AREPD8D1187FB3F5BC';b'Sister Hazel';b'Think About Me';1997
3870;b'SOQTFZH12AB0188264';807242;b'Blue Side Of Lonesome';b'ARVMOTP1187B99720F';b'Barbara Jones';b'Moonlight Lover';0
3871;b'SOKJZRV12A6D4FBEF7';130585;b'Calling The World';b'ARZYPLF1187FB45B9B';b'Rooney';b'Get Away';2007
3872;b'SOKVJQB12A6D4FD0CE';65640;"bRidin' High""""";b'ARRIIUT12131B4B784';b'8Ball & MJG';"bPimpin' Don't Fail Me Now [Featuring Jazze Pha and Juvenile] (Explicit Album Version)""""";2007
3873;b'SOSXIUD12AB017FBB6';533692;"bOlivier Messiaen: Les Corps Glorieux - Le Banquet c\xc3\xa9leste - Apparition de l'Eglise \xc3\xa9ternelle""""";b'AR342K51187B98B571';b'Timothy Byram-Wigfield';"bLes Corps Glorieux: III. L'Ange aux parfums""""";2002
3874;b'SOZNESJ12A6D4FD187';128106;b'The Curse';b'ARMOHN71187FB3959F';b'Atreyu';"bNevada's Grace (Album Version)""""";2004
3875;b'SOHSQVS12A8C1369F2';88747;b'Happy Again';b'ARQQCFZ11F4C84217F';b'Jazz Crusaders';b'Top Of The World';0
3876;b'SOCYUZL12A6701FA23';8801;b'Bedtime Stories';b'ARBEOHF1187B9B044D';b'Madonna';b'Bedtime Story (Album Version)';1994
3877;b'SOWHFID12A8C133F6B';148124;b'Sparrow Double Play';b'AR9AN471187B99E0DA';b'Scott Wesley Brown';b'This Little Child (Brown)';0
3878;b'SOPYTTP12A81C22D88';181787;b'Plaything';b'AROLZEM1187B9A805E';b'Ashes to Ashes';b'Pass The Earplugs';0
3879;b'SOBVERW12AAF3B56C0';322647;b'Joy To The World';b'ARVNGA71187FB3C107';b'Faith Hill';b'Silent Night_ Holy Night! (Album Version)';2008
3880;b'SOHZUGI12AB0188802';507008;b'Hogback Mountain Sessions - Vol. 1';b'ARP4QQS1187B998E46';b'Forensics';b'Crappy Shop (50 Cent Diss Track)';0
3881;b'SOIJYGX12AB0185610';347282;b'Got Live if you want it!';b'ARFCUN31187B9AD578';b'The Rolling Stones';b'Fortune Teller';1963
3882;b'SOAEHWD12A58A7E36C';550937;b'Wound Creations';b'ARDDWUI1187FB379F7';b'Amoral';b'Metamorphosis';2001
3883;b'SODHTHF12AB0184F53';572305;b'Harbor Lights & Other Favorites (Digitally Remastered)';b'ARGP3GD1187B999801';b'Tony Martin';b'Ebb Tide';0
3884;b'SOAKFMO12AB017DE84';326817;b'How Ya Like Me Now';b'ARH0Z131187B9B69E9';b'Kool Moe Dee';b'Way Way Back';1987
3885;b'SOWIEEH12AC468C6C1';690713;b'Hate Songs in E Minor';b'AR05VW21187FB407B4';b'Fudge Tunnel';b'Spanish Fly';1991
3886;b'SOGEIFG12AB018E42D';810160;b'Tha Remixes Vol. 3';b'ARGBGC71187FB3DD0B';b'DJ Nasty';b'Southern Fried';0
3887;b'SOKWAIM12A8C137350';155097;b'Vafalungo';b'AR0693R1187FB59D32';b'Dusminguet';b'Africa';1998
3888;b'SOTNWCI12AAF3B2028';382330;b'Fearless';b'ARS54I31187FB46721';b'Taylor Swift';b'The Way I Loved You';2008
3889;b'SOKWEYI12AB018B712';575124;b'Till';b'ARTE3P61187B9A709D';b'Roger Williams';b'The High and The Mighty';0
3890;b'SOQOSFA12AC960D97D';692284;b'Le Pr\xc3\xa9sent';b'ARABS971187B9A8509';"bFrance D' Amour""""";"bJe n'irai pas ailleurs""""";0
3891;b'SOLEIOS12AB018372B';498256;b'Wonderful Town';b'ARWVMJA1187B98AA6E';b'Nancy Walker';b'Ya Got Me';0
3892;b'SOIDKSM12A8C13C275';111300;b'The Paul Butterfield Blues Band Live';b'ARHWVGW1187FB41479';b'The Paul Butterfield Blues Band';b'All In A Day (Live @ The Troubadour_ LosAngeles)';0
3893;b'SONCRFH12A8AE495EF';235960;b'Angels Of The Heart';b'ARFEV5S1187B99F2EA';b'Aeoliah';b'The Passion (Regular)';0
3894;b'SOMMAMA12A8C13F9E7';609844;b'How Can it Be Told';b'ARGP3GD1187B999801';b'Tony Martin';b'Where in the World';0
3895;b'SOUTCRW12A8C13D937';297992;b'Revenge';b'ARMI8BW1187FB57B2E';b'Kiss';b'Domino';0
3896;b'SOJOGRW12AB0183B0C';573734;b'Glen Washington & Friends';b'ARHCERP1187B9912A5';b'Glen Washington';"bLove the One You're With""""";0
3897;b'SOHCGGR12A58A78585';514801;b'Canciones De Amor De Miguel Gallardo';b'ARXFQDY1187B9AAF1E';b'Miguel Gallardo';b'Dedicado';0
3898;b'SOIASMV12AB0182DC0';539483;b'Sings Cole Porter';b'AR4PQ891187FB5CA9F';b'Dionne Warwick';b'Just One Of Those Things';0
3899;b'SODJKTV12A8C137456';262311;"bAll God's Children""""";b'AREWQSE1187B9AEC6C';b'The Jackson Southernaires';"bKeep On Doing What I'm Doing""""";0
3900;b'SOJVPKL12AB018E875';809840;b'The Ultimate Reggae Dancehall X-Perience 2008';b'ARL5BEN1187B98E4D9';b'Jah Cure';b'To Your Arms of Love';2007
3901;b'SOPNFYY12AB01828D4';606388;b'New Moon';b'AR557N41187FB3E67F';b'Swallow The Sun';b'...and Heavens Cried Blood';2009
3902;b'SOFHYZU12CF530E59B';43558;b'Janet';b'ART4QZC1187FB51612';b'Janet Jackson';b'Again';1993
3903;b'SOMNCXX12A8C130C46';282150;b'Boo-Tay';b'ARRA2F91187B9B4061';b'Bare Jr.';b'Tobacco Spit';1998
3904;b'SOHBPQS12A58A7A631';53673;b'Joao';b'AR3THYK1187B999F1F';b'Jo\xc3\xa3o Gilberto';b'Eu E Meu Coracao';1991
3905;b'SOYXOJV12AB017FC27';552624;b'Scars';b'ARFSPOV1187B9B2363';b'Basement Jaxx';b'Twerk (feat. Yo Majesty)';2009
3906;b'SOHMBBX12A58A7926C';213985;b'Wishmaster';b'AR74Q3R1187B9B24C3';b'Nightwish';b'Sleepwalker';2000
3907;b'SOJCZRX12A8C1342A8';283677;b'The Clarke/Duke Project';b'AR57MOK1187FB3C8C7';b'Stanley Clarke & George Duke';b'Finding My Way';1990
3908;b'SOOYFUC12A8C13F122';169203;b'Creepshow Remixes';b'ARTC5DW1187B98FCF2';b'Plump DJs';b'Creepshow Remixes (Soul Of Man Mix)';0
3909;b'SOEZHBW12A8AE45C83';279664;b'Int\xc3\xa9grale 81-91';b'AR7GOK91187FB455F5';b'Jean-Jacques Goldman';b'Comme Toi (Live)';1991
3910;b'SODTWEQ12A8C140FDB';372530;b'In The Mood';b'ARSTA431187B9A3599';b'Dennis Brown';b'Go Now - Original';0
3911;b'SOYEPDE12A67ADCF1B';19113;"bThere You'll Be""""";b'ARVNGA71187FB3C107';b'Faith Hill';b'There Will Come A Day (Album Version)';2001
3912;b'SOUWQYP12A8C1373F2';293908;b'Estopa';b'ARZ4Y2H1187FB3C36F';b'Estopa';b'Exiliado En El Lavabo';1999
3913;b'SOETWIB12A58A7A90D';88553;b'Recital';b'ARZEA421187FB5B5BA';b'Lee Michaels';b'Fell In Love Today';1968
3914;b'SOMKNJK12A8C145989';378998;"bAward-Winning Movie Themes : The 50's""""";b'ARYKFVV1187FB3CA6B';b'The London Pops Orchestra';b'Smile';0
3915;b'SOIAUJN12A6D4F79BE';36072;b'Zenyatta Mondatta';b'ARIPLUN1187B99B9F9';b'The Police';b'Voices Inside My Head';1980
3916;b'SOEOUCQ12A6BD4F935';71800;b'Kalanta';b'ARNQAVF11F4C844C04';b'Despina Vandi';b'Kalanta';0
3917;b'SOVJFWT12A6D4FA5D4';178550;b'What Exit';b'ARQTSDN1187FB41222';b'Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey';b'Everafter';0
3918;b'SOAFHDJ12A8C13F6FF';174759;b'Creator Of The Memphis Blues';b'ARSX3I61187B98FAC7';b'Frank Stokes';b'Nehi Mamma Blues';1995
3919;b'SOQXPGC12AB017E91A';629720;b'Greatest Hits';b'ARYGVDP1187FB42918';b'John Wesley Ryles';b'Living Again';0
3920;b'SOQVFVG12AAF3B3FA5';529902;b'Song and Dance';b'ARUKNSS1187FB435E3';b'Bobby Broom';b'Where Is The Love?';0
3921;b'SOCYGVT12A8C13ED02';116557;b'Favorite Hymns From The Homecoming Series';b'ARBB58Y1187B9B621B';b'Bill & Gloria Gaither';b'Farther Along (Favorite Hymns Sung By The Homecoming Friends Album Version)';0
3922;b'SOTQFQD12AB017BCDC';535776;b'King Kong';b'ARJRF841187B9B7F9A';b'Max Steiner';b'Presenting The Eight Wonder Of The World';1993
3923;b'SOMARKF12A8C139E6A';299496;b'Con El Corazon';b'AR5R7791187FB3A8C3';b'Alfredo Kraus';b'La Alegria Del Batallon';0
3924;b'SOZHWVN12AB017FAA2';536869;"bShakin' The House Live""""";b'ARX4D1E1187B9A9C4D';b'Carman featuring Commissioned & The Christ Church Choir';b'The Same God';0
3925;b'SOEZRMA12A58A7D1C3';287287;b'Six Degrees Of P-Funk: The Best Of George Clinton & His Funk Family';b'ARPOWQJ1187B9A2347';b'Junie';"bRappin' About Rappin' (Uh-Uh-Uh)""""";0
3926;b'SOALNDY12AB0182A18';360241;b'Mr. McGregor';b'ARX5XTP1187FB3D8CC';b'Freddie McGregor';b'Walls Of Jericho (Album Version)';0
3927;b'SOBHHSV12A8C142BF5';238129;b'The New Sound of the Venezuelan Gozadera';b'ARYLSGC11F43A69EF6';b'Los Amigos Invisibles';b'Ultra-Funk';1998
3928;b'SOGBFJS12AB0183AB7';623902;b'Faithful To Believe';b'ARNORNI1187B98CAFB';b'Byron Cage featuring Tye Tribbett';b'In The Midst';0
3929;b'SOWEZBD12A6D4F8143';691749;b'Second Skin';b'AR4C6V01187FB3BAF4';b'Moonspell';b'Sacred';1997
3930;b'SOVDNXZ12AC3DF9EA4';603824;b'Gospel Legacy - Vickie Winans';b'ARMD0G81187B99A519';b'Vickie Winans';b'You Turn Me';2008
3931;b'SOIOOWC12CF530D524';304007;b'Legends';b'ARYJSY01187B9B7C65';b'Dolly Parton';"bIt's All Wrong_ But It's All Right""""";0
3932;b'SODWIDI12A6D4FA683';123603;b'Espaces Baroques';b'ARTR6RX1187FB381C8';b'Frederic Galliano';b'Nomades Monades';1997
3933;b'SONMZEM12A6D4FD284';123657;b'Music & You';b'ARDROT11187B9AD5AE';b'Room 5';b'Hidden Sun';2003
3934;b'SODYJEQ12AB0180054';574947;b'Hold On Tight';b'AR1RKB91187B9A56CB';b'Lambda';b'Hold On Tight';1996
3935;b'SOVQKDF12AB01834B3';451479;b'New People Make Us Nervous';b'AR1DC0611A348EFB30';b'Statues';b'The Last Stand';2006
3936;b'SOMAJWB12AF72A6875';200634;b'Zzyzx';b'ARQDWBG1187B9891D7';b'Zeromancer';b'Mosquito Coil';2003
3937;b'SOHIDSZ12A6D4F7CF5';27698;b'Hard To Earn';b'ARDSWIE1187FB39056';b'Gang Starr';b'The Planet (Explicit)';1994
3938;b'SOGZXGR12AB017F004';532154;b'Signature Songs';b'ARDHNC31187B9A1898';b'Al Denson';b'Rain Love';1999
3939;b'SOQGFFB12A6D4F9C7F';51330;b'Jackpot !';b'ARKJHKX1187FB5AEE5';b'Buckwheat Zydeco';"bBuck's Going Downtown (Album Version)""""";0
3940;b'SORAWOD12A8C142B3F';380099;b'STRATA';b'AR4IWYN1187FB47DF6';b'Strata';b'Trio (1932)_ Movement 3: Moderato';2004
3941;b'SOPYDEH12AAF3B279A';323429;b'El Mejor';b'ARYFXQ21187FB4DAEF';b'Poncho Sanchez';b'Lip Smacker';2004
3942;b'SOMMTIX12A8C139A75';265378;b'Heavy Like Sunday';b'ARSQW3I1187B9ACD14';b'Leona Naess';b'Heavy Like Sunday';2008
3943;b'SOXHMJM12A58A7A33A';19068;b'Dance Into The Light';b'AR9W3X91187FB3994C';b'Phil Collins';b'Dance Into The Light (LP Version)';1996
3944;b'SOAQDXZ12A58A7FFBC';556508;"bL'indret Prohibit""""";b'ARHC1RH11A348F085D';b'Roger Subirana';b'Un Res Pyr';2002
3945;b'SOILDHG12AB0188DDF';647577;b'1999: 10 Year Anniversary';b'ARPYBWQ1187B989C0D';b'Natural Elements';b'NE Thang';0
3946;b'SOJBPLF12AB018362A';480726;b'The Ultimate Collection';b'AR1DR0E1187FB48F61';b'Kathy Mattea';b'Standing Knee Deep In a River (Dying Of Thirst)';1992
3947;b'SOIPGLN12A58A7C54F';153103;b'Sepia Blanco & Negro';b'ARS26BQ1187B99466D';b'Vilma E Vampiros Palma';b'Se Puede Salir';1995
3948;b'SODPBUM12A8C142299';372628;b'Live In Canada';b'AR80BY41187B98DECF';b'Albert King';"bI'm Gonna Move To The Outskirts Of Town - Live""""";0
3949;b'SOHKXIB12A81C207F1';133549;b'Por Tu Placer';b'ARRE5MX1187B992292';b'Frankie Negron';b'Comerte A Besos (Bachata Version)';0
3950;b'SOROXGS12AB0180D21';620764;b'Traditional Music Of Ireland';b'ARB06Z71187B99049A';b'Seamus Egan';b'The Munster Cloak';0
3951;b'SOAOCCQ12AB0183F50';415431;b'Prisoner of Love: A Tribute to Russ Columbo - Remastered Edition';b'ARPBNLO1187FB3D52F';b'Tiny Tim';b'Sweet And Lovely';0
3952;b'SOCSZBL12CF530E5B0';265386;b'Seeing Sounds';b'ARHAEXZ1187FB54F3C';b'N.E.R.D.';b'Intro / Time For Some Action';2008
3953;b'SOQDTMC12A6D4FA1D2';45989;b'19 Naughty III';b'AR1ZYLH1187B98C159';b'Naughty By Nature';b'The Hood Comes First (LP Version)';1993
3954;b'SOPGVOO12A8C13E37D';220624;b'Deus Ex Machina';b'ARU22AM1187B9961EA';b'React';b'Fabrication';0
3955;b'SOMYHTA12A6D4FB87D';65878;b'Kloidt Ze Di Penussen!';b'ARQB8PN1187B98E6C4';b'Tresenlesen';b'Das Gel\xc3\xbcbde';1998
3956;b'SOQNJSP12AB017D3B5';336115;b'Nightmare Revisited';b'ARR1R5V1187FB4D234';b'The All American Rejects';"bJack's Lament""""";2008
3957;b'SOEOYCV12A8C13CC6F';254896;b'Crush The Dream';b'ARZ78EG1187FB4638E';b'Malefaction';b'Drowning In Public Approval';0
3958;b'SORCCVC12A8C13DFB5';245174;b'Llego... Van Van';b'ARFJD5L1187B9A30BA';b'Los Van Van';b'Appapas Del Calabar';1999
3959;b'SOXFWZI12A58A7D561';174664;b'Washboard Sam Vol. 2 (1937-1938)';b'AR84AQE1187B98AD9C';b'Washboard Sam';"bI'm On My Way Blues""""";0
3960;b'SOWNYEK12A6701F046';9017;b'Far from Enough';b'ARE5OK11187FB450F1';b'Viktor Krauss';b'Side Street';0
3961;b'SORRHHE12A58A7EAC1';521272;b'Revenge Is Near';b'ARUPH8D1187B9A6046';b'Dan Cummins';b'Chocolate Squirrelador (Album Version)';0
3962;b'SOFLNBJ12AB017EC59';409506;b'Live at Montreux 1994';b'ARM3QKQ1187FB421E0';b'Willy DeVille';b'Cadillac Walk (Album Version)';2009
3963;b'SOPQSPR12AB0183C46';509729;b'Obras Cumbres Pescado Rabioso/ Invisible';b'AR2GU4Y1187B99F35E';b'Pescado Rabioso';b'Aguas Claras De Olimpos';1973
3964;b'SOALBQW12A8C142359';310781;b'What Goes Around... Comes Around';b'ARWK5QH1187B9A9B7F';b'Justin Timberlake';b'What Goes Around...Comes Around';2007
3965;b'SOQPBEV12AC3DF66EF';729776;b'Angelina & Other Favorites (Digitally Remastered)';b'ARN0DMU1187FB5B63A';b'Hall & Oates';b'Perkiomen';1993
3966;b'SOCVHWL12A8C13E56D';213506;b'Eargasm';b'ARTC5DW1187B98FCF2';b'Plump DJs';b'Weighed Down';2003
3967;b'SOYLCKM12A8C1346FF';220705;b'Billy Bragg Vol.1';b'ARJ7SQ31187B9AF432';b'Billy Bragg';b'This Guitar Says Sorry';1984
3968;b'SOFZQHK12A8C13B23E';265616;b'Sugar Minott at Studio One';b'ARIRD6J1187FB5A98C';b'Sugar Minott';b'Try Love';1977
3969;b'SOGEMXW12A8C13CC88';168715;b'Hide & Seek';b'ARO41T51187FB397AB';b'Sasha';b'Jour De Chance (Lucky Day)';0
3970;b'SOEHBCX12AB0181B89';387350;b'Ricky Martin MTV Unplugged';b'AR2FSX31187B98E3EF';"b'Ricky Martin Feat. La Mari de Chambao'""";b'Tu Recuerdo';2008
3971;b'SOGWUAE12A6D4FCE22';227369;b'Sky Songs';b'ARNEL2O1187FB4421A';b'Bukka White';b'My Baby';0
3972;b'SOZJIWO12AB0189335';680973;b'Sacrament';b'ARF1LT21187B989EEB';b'White Willow';b'The Reach';2000
3973;b'SOALPUI12AB018A7FC';587606;b'30 Exitos Insuperables';b'ARRU3BE1187FB39218';b'Los Bar\xc3\xb3n De Apodaca';b'Ese Que Traes A Tu Lado';0
3974;b'SOWRAQJ12A8C146BF1';527870;b'Peculiar Friends';b'ARKBX5B1187B9ADAFD';b'Ten Wheel Drive';b'No Next Time';0
3975;b'SOAFZGF12AB01823ED';536785;b'Stories From The Heart';b'ARTCO131187B9B9ADB';b'Bob Carlisle';b'I Will Shelter You';0
3976;b'SOJABTU12A58A7E1CA';350855;b'Spread The Germs';b'AR6137D1187B9A39C8';b'Scalplock';b'Safe in Numbers (Album Version)';0
3977;b'SOVUTTU12AC468D67E';598764;b'The Word In Song';b'AREWQSE1187B9AEC6C';b'The Jackson Southernaires';"bIt's All In The Word""""";0
3978;b'SOHHMXP12AB018264D';461300;b'The Two Old Ones';b'ARJNQM51187FB54C55';b'Smut Peddlers';"b'Nova (originally from failure"")'""";0
3979;b'SOGQFXS12AB01865FB';558050;b'American Cheese';b'ARS94L01187B9AD297';b'Nerf Herder';b'Nervous Breakdown';2002
3980;b'SOPSYTV12AB01807DB';644515;b'Best Of';b'ARIZODP1187B9AD272';b'Bryan Ferry';"b'Slave To Love (7 Version) (2009 Digital Remaster)'""";0
3981;b'SOVJWKQ12A8C145462';478734;"bMoon's Tune""""";b'ARKEFM61187B9A8202';b'Moon Mullican';b'Mona Lisa';0
3982;b'SOPRQKI12AB0181A85';500850;"bPostal '97""""";b'ARO0R521187B98A2D1';b'2 Minutos';b'1987';1997
3983;b'SOLUCSP12AB0183B9E';556611;b'Passo De Anjo Ao Vivo';b'ARMQUTT12086C12BF5';b'Spok Frevo Orquestra';b'Foli\xc3\xa3o Ausente';2007
3984;b'SOKRRQW12A8C13F94B';225016;b'Vin\xc3\xadcius em Portugal';b'ARVEFIT12086C1686D';b'Vin\xc3\xadcius de Moraes';b'A volta da mulher morena';0
3985;b'SOMUCDN12A6D4F8555';71277;b'Mystical Spirits Parts 1& 2';b'ARB054P1187B9AD32E';b'Santana';b'Persuasion';0
3986;b'SOKEEIT12A58A7E185';395976;b'Music For My Peoples';b'ARPZBNS1187B98E279';b'Huey Dunbar';b'Sin Poderte Hablar';0
3987;b'SOEOKDW12A8AE45B27';234374;b'Worried Noodles';b'ARWA8AH1187FB3FC84';b'Hot Chip';b'No';2007
3988;b'SODWVNV12A8C1423C6';556764;b'Evangelion';b'AR1OBRC1187FB59AD4';b'Behemoth';b'He Who Breeds Pestilence';2009
3989;b'SOKFFUV12A8C1411A0';311333;b'Nighttime Calls';b'AR03GWG1187B9B6C85';b'Sylver';b'Sympathy';2004
3990;b'SOJTLMJ12A58A80212';635374;b'Dead Hearts';b'AR1JEKW1187B9ADFBE';b'Dead Hearts';b'In Our Hands_ Once Again';0
3991;b'SOAPRLL12AB0183EF2';454271;b'Another Day Another Night';b'AROD1VN1187B9B377F';b'Klubbingman feat. Beatrix Delgado';b'Another Day Another Night';0
3992;b'SOGJGNM12AB0188BC3';578397;b'Animation-song No. 1';b'ARZUVRN1269FB3759D';b'Mawatari Matsuko';b'Hohoemi No Bakudan (YUUYUUHAKUSO Opening Theme)';0
3993;b'SOTKEPE12AB0188847';414142;b'Dis-moi Pourquoi';b'AR54KC51187B9A2B97';b'Harry Diboula';b'Rendez-Vous';0
3994;b'SOYEUES12AB0187F14';459038;b'Elsewhere';b'ARX134S1187FB46E56';b'Scott Matthews';b'Underlying Lies';2009
3995;b'SOZAVXS12A8C134305';86177;b'Puente Now! The Exciting Tito Puente Band';b'AR02IU11187FB513F2';b'Tito Puente';"b'Carnival (from Black Orpheus"")'""";0
3996;b'SOITXNB12A8C144ECD';774167;"bAin't No 'Bout-A-Doubt It""""";b'ARV38M11187B99424D';b'Graham Central Station';"bIt's Alright""""";1975
3997;b'SORUAFU12A8C141452';313245;"bL' Aventurier""""";b'AR3QRJ91187B98E4C2';b'Jacques Dutronc';b'Les Femmes Des Autres';1969
3998;b'SONSDBD12A8C13CC4B';104883;b'Unknown Road (remastered)';b'ARGFFA01187B9A2D11';b'Pennywise';b'Dying to Know (Album Version)';0
3999;b'SODBXDN12AB018194E';594661;b'Festival de Cannes';b'ARM4J201187B9B8B3B';b'Gustavo Santaolalla';b'Endless Flight';0
4000;b'SOUSXAY12A8C1358FA';528854;b'Laundry Service';b'AR6PJ8R1187FB5AD70';b'Shakira';b'Poem To A Horse';2001
4001;b'SORMUQC12A8C13C1D7';211454;b'You Make Me Feel Good - Single';b'ARUIRXF1187FB45BC6';b'JK';b'You Make Me Feel Good ';2003
4002;b'SOZQVTJ12A6701D96B';15520;b'Final Straw';b'ARVN9FZ1187FB393F1';b'Snow Patrol';b'Wow';2003
4003;b'SOKFQSX12AB0188CEE';806430;b'Born A Woman';b'ARFLHWV1187FB4E77F';b'Sandy Posey';b'Touch You';1966
4004;b'SOCJYJY12AB018A3A3';704331;b'Time To Burn SE';b'ARRBTUP1242077FA75';b'Taking Dawn';b'Black Diamond';2010
4005;b'SOBHBII12A6D4F9FFA';49859;b'Gift Grub 7';b'AROIHOI122988FEB8E';b'Mario Rosenstock';b'HUM';0
4006;b'SOJOUBX12AB018A61A';365859;b'Attitude Identitaire';b'ARYQ8281187FB58C34';b'Royal S';b'Personne Stop (feat. Nixon)';0
4007;b'SOWQVVZ12A58A7B65C';16061;b'On Stage';b'ARZTSYB1187FB54987';b'Rainbow';"bStill I'm Sad""""";1975
4008;b'SOGYMWC12A6D4FBAF2';64571;b'LEARNING TO TRUST';b'ARU2JAB1187FB50C72';b'David Meece';b'This Time (Learning To Trust Album Version)';0
4009;b'SORQTDS12AB0186ED3';643394;b'Tha Streetz Iz A Mutha';b'ARS8KBY1187FB4BC7E';b'Kurupt';b'Girls All Pause';1999
4010;b'SOOAWZF12AB017BE3B';327658;b'Esa Pakarinen';b'ARBV8MP1187B9B60B1';b'Esa Pakarinen';b'Heng\xc3\xa4h\xc3\xa4 tok';1990
4011;b'SOFLKHX12A6701C32A';41905;b'Gold';b'AR4BDNG1187FB44870';b'Robert Palmer';b'Looking For Clues';1980
4012;b'SOCDLSK12AB018168E';345588;b'The Gentle Touch';b'AR9JLBU1187B9AAEC4';b'Danny Williams';b'Stay Awhile';0
4013;b'SOUMZVI12AB018567C';364644;"bBlue To The 'Bone""""";b'ARGY96L1187FB410ED';b'Jimmy McGriff';b'After The Dark';0
4014;b'SOASNLL12AB018129B';632939;b'Questo sporco mondo meraviglioso';b'AR8TCLH1187B9A85E4';b'Piero Umiliani';b'Questo sporco mondo meraviglioso';0
4015;b'SOZQJSC12A58A7F42F';27384;b'Frantic';b'ARIZODP1187B9AD272';b'Bryan Ferry';b'Going Down';2002
4016;b'SOWOYGM12A6D4FB4C1';47319;b'The Marshall Mathers LP';b'ARTH9041187FB43E1F';b'Eminem';b'Paul';1999
4017;b'SOILZTW12A8C1438A1';346689;b'Street Poetry';b'ARGYHUI1187B9AC2A5';b'Hanoi Rocks';"bWalkin' Away""""";2007
4018;b'SOAYEQY12A8C140810';611206;b'Pave the Way';b'AR78ZID1187B9B31ED';b'Mikey Dread';b'Have you got a Minute to spare';0
4019;b'SOSWCOP12AB01864AF';817337;b'Triathalon';b'ARA26TC1187B9B8505';b'Bukue One';b'Up Close and Personal';0
4020;b'SOLNCDE12AC468EC62';745790;b'Unreleased Exclusive Tracks';b'ARDAE2T1187FB50796';b'Mr. Sancho';b'Ooh Baby (feat. Lil Bandit & Royal T)';0
4021;b'SOJQTDA12AB0181540';558775;b'How To Meet Girls';b'ARS94L01187B9AD297';b'Nerf Herder';b'Pantera Fans In Love';2000
4022;b'SOLOLMU12A8C133FBB';148126;b'Freedom';b'ARCCRTI11F4C845308';b'White Heart';b'Let The Kingdom Come (Freedom Album Version)';0
4023;b'SOFQTGN12A8C13E0E8';219487;b'Reach';b'ARN5L1O1187FB4D955';b'Eyes Set to Kill';b'Liar in the Glass';2006
4024;b'SOGXGUK12A6D4FC1B4';176428;b'Tony Joe';b'ARCZ20M1187FB49687';b'Tony Joe White';b'A Man Can Only Stand Just So Much Pain (Bonus Track)';1970
4025;b'SOPIRTQ12A8C131DF9';142964;b'Masters Of Memphis Blues_ CD A';b'ARN7OQ21187FB5A6B3';b'Furry Lewis';"bEverybody's Blues""""";0
4026;b'SOGYEFP12AF729F8DF';459483;b'A Fist In The Thought';b'ARA7EEC1187FB4C392';b'Snowgoons';b'Platoon Goons';2009
4027;b'SOCIUEE12A6D4F95D1';45348;b'Le Bordel Magnifique';b'ARZBYDY1187FB46DD7';b'Cali';b'Dolorosa (Live)';2006
4028;b'SOQXSVW12A58A7A419';481650;b'Voice Of Joy';b'AROY0LJ1187B99654D';b'Kol Simcha';b'Nigun';0
4029;b'SODQPDV12AC468903A';686954;b'24-7';b'ARVAE6W1187FB3CAF3';b'The Refreshments';b'Lana Lee';0
4030;b'SOGBONS12AB0181C65';463078;b'... De Punto Alfa';b'ARRXPRY1187B9A8B34';b'Gran Coquivacoa';b'Versos Gaiteros';0
4031;b'SOKSVVV12AB0181165';647761;b'Bodjal';b'ARU2IVS1187FB42A82';b'Ale M\xc3\xb6ller';b'Sandpolskan';0
4032;b'SONDARV12AB017C7CD';489080;b'Charlie Peacock';b'ARUUXNF1187B98FB36';b'Charlie Peacock';b'Down in the Lowlands';1986
4033;b'SOBJUKG12A58A7DCA8';1792;b'Love Songs';b'AR9W3X91187FB3994C';b'Phil Collins';b'Two Hearts';1988
4034;b'SOSPFEP12AC468825B';595434;b'Old Time Fiddle Tunes Played by Jean Carignan';b'AR8365R1187FB5997B';b'Jean Carignan';b'Bank';0
4035;b'SOIXFFL12A8BED74A0';237206;b'Horse Feathers / Animal Crackers';b'ARCII0J1187FB3A1B4';b'The Marx Brothers';"bThe Professor's Conference/Horse Feathers (Dialogue)""""";0
4036;b'SOPILXJ12AB0186E27';466072;b'The Dells Selected Favorites Volume 1';b'ARN9Q881187FB3D951';b'The Dells';"bI've Got A Woman - Original""""";0
4037;b'SOXCQIQ12AB017D8DB';387111;b'Human Being';b'ARAIABB1187B9AC6E2';b'Seal';b'When A Man Is Wrong (Album Version)';1998
4038;b'SOKSFXW12A8AE48407';185131;b'The Dylans';b'ARI3GKM1187B9B7837';b'The Dylans';b'I Hope The Weather Stays Fine (Remix)';1991
4039;b'SOVMJZI12AB0182218';295599;b'RCA  Country Legends';b'ARZVTZN1187FB579D4';b'Jim Reeves';b'Mexican Joe';1990
4040;b'SOKJITL12AB017E7FF';341262;b'Where The Light Is: John Mayer Live In Los Angeles';b'ARZENOX1187B98A645';b'John Mayer';b'Who Did You Think I Was';0
